iid	pop	max_roh	sum_roh>4	n_roh>4	sum_roh>8	n_roh>8	sum_roh>12	n_roh>12	sum_roh>20	n_roh>20	lat	lon	age	study	clst	mean_cov	n_cov_snp	include_alt	region	color	economy
Miao_4	Miao	5.412602999999994	9.772702999999991	2	0.0	0	0.0	0	0.0	0	28.0	109.0	0.0	Lazaridis et al. 2014	Modern		555132	1	Miao	gainsboro	
Ami_3	Ami	9.502697000000003	27.007102000000003	4	18.721200000000003	2	0.0	0	0.0	0	22.8	121.2	0.0	Lazaridis et al. 2014	Modern		555131	1	Ami	gainsboro	
Greek_2	Greek	23.3063	55.90440200000002	3	55.90440200000002	3	55.90440200000002	3	23.3063	1	38.0	23.7	0.0	Lazaridis et al. 2014	Modern		555130	1	Aegan	gainsboro	
Saudi_1	Saudi	0.0	0.0	0	0.0	0	0.0	0	0.0	0	18.5	42.5	0.0	Lazaridis et al. 2014	Modern		555128	1	Saudi	gainsboro	
Adygei_12	Adygei	0.0	0.0	0	0.0	0	0.0	0	0.0	0	44.0	39.0	0.0	Lazaridis et al. 2014	Modern		555125	1	Steppe	gainsboro	
She_8	She	14.237299999999996	36.49380800000001	5	14.237299999999996	1	14.237299999999996	1	0.0	0	27.0	119.0	0.0	Lazaridis et al. 2014	Modern		555125	1	She	gainsboro	
Uzbek_9	Uzbek	0.0	0.0	0	0.0	0	0.0	0	0.0	0	41.3	69.2	0.0	Lazaridis et al. 2014	Modern		555124	1	Steppe	gainsboro	
Armenian_0	Armenian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	40.2	44.5	0.0	Lazaridis et al. 2014	Modern		555124	1	Steppe	gainsboro	
Russian_17	Russian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	61.0	40.0	0.0	Lazaridis et al. 2014	Modern		555124	1	Russian	gainsboro	
Bergamo_6	Bergamo	9.570002999999991	18.595702999999997	2	18.595702999999997	2	0.0	0	0.0	0	46.0	10.0	0.0	Lazaridis et al. 2014	Modern		555123	1	Central Europe	gainsboro	
Pima_2	Pima	16.828703999999995	112.39350199999996	13	77.96659799999998	7	29.467404	2	0.0	0	29.0	-108.0	0.0	Lazaridis et al. 2014	Modern		555123	1	Pima	gainsboro	
Estonian_1	Estonian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	58.5	24.9	0.0	Lazaridis et al. 2014	Modern		555122	1	Baltic Sea	gainsboro	
Tunisian_4	Tunisian	19.642602	113.344297	8	106.462697	7	97.54849799999998	6	0.0	0	36.8	10.2	0.0	Lazaridis et al. 2014	Modern		555122	1	Tunisian	gainsboro	
Estonian_0	Estonian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	58.5	24.9	0.0	Lazaridis et al. 2014	Modern		555121	1	Baltic Sea	gainsboro	
AA_7	AA	24.010997999999994	24.010997999999994	1	24.010997999999994	1	24.010997999999994	1	24.010997999999994	1	39.7	-105.0	0.0	Lazaridis et al. 2014	Modern		555120	1	Pacific NW	gainsboro	
Makrani_17	Makrani	48.69610100000001	401.46211699999986	26	369.985518	20	299.50981299999995	13	188.915012	6	26.0	64.0	0.0	Lazaridis et al. 2014	Modern		555120	1	Central Asia	gainsboro	
North_Ossetian_3	North_Ossetian	4.908201000000001	4.908201000000001	1	0.0	0	0.0	0	0.0	0	43.0	44.7	0.0	Lazaridis et al. 2014	Modern		555119	1	Steppe	gainsboro	
Chuvash_7	Chuvash	4.480803	4.480803	1	0.0	0	0.0	0	0.0	0	56.1	47.3	0.0	Lazaridis et al. 2014	Modern		555119	1	Steppe	gainsboro	
Palestinian_9	Palestinian	25.895797999999992	168.6643079999999	12	158.02991099999994	10	119.03380099999998	6	48.84559799999999	2	32.0	35.0	0.0	Lazaridis et al. 2014	Modern		555118	1	Levante	gainsboro	
Miao_6	Miao	6.276598999999999	6.276598999999999	1	0.0	0	0.0	0	0.0	0	28.0	109.0	0.0	Lazaridis et al. 2014	Modern		555116	1	Miao	gainsboro	
Palestinian_26	Palestinian	5.202306000000001	5.202306000000001	1	0.0	0	0.0	0	0.0	0	32.0	35.0	0.0	Lazaridis et al. 2014	Modern		555115	1	Levante	gainsboro	
Syrian_0	Syrian	29.70450600000001	139.63141299999998	10	128.149111	8	109.54880800000002	6	57.284708000000016	2	35.1	36.9	0.0	Lazaridis et al. 2014	Modern		555115	1	Levante	gainsboro	
Turkish_5	Turkish	5.653989999999998	5.653989999999998	1	0.0	0	0.0	0	0.0	0	41.0	29.0	0.0	Lazaridis et al. 2014	Modern		555114	1	Aegan	gainsboro	
Mixtec_4	Mixtec	30.559105	80.29481499999999	7	54.06280499999999	3	43.290505	2	30.559105	1	16.7	-97.2	0.0	Lazaridis et al. 2014	Modern		555114	1	Mixtec	gainsboro	
Han_21	Han	10.898702999999996	10.898702999999996	1	10.898702999999996	1	0.0	0	0.0	0	32.3	114.0	0.0	Lazaridis et al. 2014	Modern		555114	1	Han	gainsboro	
French_9	French	6.522297999999991	6.522297999999991	1	0.0	0	0.0	0	0.0	0	46.0	2.0	0.0	Lazaridis et al. 2014	Modern		555111	1	French	gainsboro	
North_Ossetian_6	North_Ossetian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	43.0	44.7	0.0	Lazaridis et al. 2014	Modern		555111	1	Steppe	gainsboro	
Ami_5	Ami	8.460091999999996	13.661097999999996	2	8.460091999999996	1	0.0	0	0.0	0	22.8	121.2	0.0	Lazaridis et al. 2014	Modern		555110	1	Ami	gainsboro	
Luhya_7	Luhya	0.0	0.0	0	0.0	0	0.0	0	0.0	0	1.3	36.8	0.0	Lazaridis et al. 2014	Modern		555110	1	East Africa	gainsboro	
Kumyk_5	Kumyk	0.0	0.0	0	0.0	0	0.0	0	0.0	0	43.3	46.6	0.0	Lazaridis et al. 2014	Modern		555105	1	Steppe	gainsboro	
Gambian_2	Gambian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	13.4	16.7	0.0	Lazaridis et al. 2014	Modern		555104	1	Gambian	gainsboro	
Russian_7	Russian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	61.0	40.0	0.0	Lazaridis et al. 2014	Modern		555104	1	Russian	gainsboro	
Ukrainian_8	Ukrainian	4.814200999999997	4.814200999999997	1	0.0	0	0.0	0	0.0	0	49.9	24.0	0.0	Lazaridis et al. 2014	Modern		555103	1	Eastern Europe	gainsboro	
English_5	English	0.0	0.0	0	0.0	0	0.0	0	0.0	0	50.3	-4.9	0.0	Lazaridis et al. 2014	Modern		555102	1	Britain	gainsboro	
Chuvash_8	Chuvash	8.715199999999989	27.06179599999999	4	8.715199999999989	1	0.0	0	0.0	0	56.1	47.3	0.0	Lazaridis et al. 2014	Modern		555099	1	Steppe	gainsboro	
Egyptian_2	Egyptian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	30.2	31.2	0.0	Lazaridis et al. 2014	Modern		555095	1	Levante	gainsboro	
Papuan_1	Papuan	20.978701	77.76361	9	50.22480800000002	4	20.978701	1	20.978701	1	-4.0	143.0	0.0	Lazaridis et al. 2014	Modern		555095	1	Papuan	gainsboro	
Mozabite_6	Mozabite	5.157399000000007	5.157399000000007	1	0.0	0	0.0	0	0.0	0	32.0	3.0	0.0	Lazaridis et al. 2014	Modern		555095	1	North Africa	gainsboro	
Chukchi_20	Chukchi	8.600003000000001	34.60600600000001	6	8.600003000000001	1	0.0	0	0.0	0	69.5	168.8	0.0	Lazaridis et al. 2014	Modern		555094	1	Chukchi	gainsboro	
Somali_5	Somali	51.004707999999994	180.34282299999995	13	150.64101699999995	8	111.469615	4	98.142314	3	5.6	48.3	0.0	Lazaridis et al. 2014	Modern		555094	1	Somali	gainsboro	
Spanish_9	Spanish	0.0	0.0	0	0.0	0	0.0	0	0.0	0	43.3	-4.0	0.0	Lazaridis et al. 2014	Modern		555092	1	Iberia	gainsboro	
Adygei_4	Adygei	5.776000000000003	5.776000000000003	1	0.0	0	0.0	0	0.0	0	44.0	39.0	0.0	Lazaridis et al. 2014	Modern		555091	1	Steppe	gainsboro	
Papuan_11	Papuan	10.478699999999996	54.88009	9	10.478699999999996	1	0.0	0	0.0	0	-4.0	143.0	0.0	Lazaridis et al. 2014	Modern		555090	1	Papuan	gainsboro	
Tuscan_0	Tuscan	0.0	0.0	0	0.0	0	0.0	0	0.0	0	43.0	11.0	0.0	Lazaridis et al. 2014	Modern		555088	1	Central Italy	gainsboro	
BedouinB_8	BedouinB	17.9151	157.47760499999995	20	82.06981099999999	7	31.73469900000001	2	0.0	0	31.0	35.0	0.0	Lazaridis et al. 2014	Modern		555088	1	Levante	gainsboro	
Tubalar_18	Tubalar	20.973110000000016	44.56203100000002	6	20.973110000000016	1	20.973110000000016	1	20.973110000000016	1	51.1	87.0	0.0	Lazaridis et al. 2014	Modern		555087	1	Steppe	gainsboro	
Quechua_0	Quechua	0.0	0.0	0	0.0	0	0.0	0	0.0	0	-13.5	-72.0	0.0	Lazaridis et al. 2014	Modern		555087	1	Andean	gainsboro	
Tujia_0	Tujia	23.8042	23.8042	1	23.8042	1	23.8042	1	23.8042	1	29.0	109.0	0.0	Lazaridis et al. 2014	Modern		555087	1	Tujia	gainsboro	
Druze_35	Druze	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.0	35.0	0.0	Lazaridis et al. 2014	Modern		555087	1	Levante	gainsboro	
Han_NChina_0	Han_NChina	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.3	114.0	0.0	Lazaridis et al. 2014	Modern		555087	1	Han_NChina	gainsboro	
Icelandic_8	Icelandic	12.688100999999996	41.020501	5	22.499501999999996	2	12.688100999999996	1	0.0	0	64.1	-21.9	0.0	Lazaridis et al. 2014	Modern		555086	1	Icelandic	gainsboro	
Koryak_3	Koryak	14.019101000000004	66.05519900000002	8	38.73890000000001	3	27.12439800000001	2	0.0	0	58.1	159.0	0.0	Lazaridis et al. 2014	Modern		555086	1	Koryak	gainsboro	
Dai_2	Dai	11.856692999999995	16.151591999999994	2	11.856692999999995	1	0.0	0	0.0	0	21.0	100.0	0.0	Lazaridis et al. 2014	Modern		555085	1	Dai	gainsboro	
Basque_15	Basque	11.224600999999998	16.858801000000007	2	11.224600999999998	1	0.0	0	0.0	0	43.0	0.0	0.0	Lazaridis et al. 2014	Modern		555085	1	Iberia	gainsboro	
Mixe_4	Mixe	19.994295000000008	98.74929999999998	11	73.90291199999999	6	19.994295000000008	1	0.0	0	17.0	96.6	0.0	Lazaridis et al. 2014	Modern		555085	1	Mixe	gainsboro	
Japanese_27	Japanese	0.0	0.0	0	0.0	0	0.0	0	0.0	0	38.0	138.0	0.0	Lazaridis et al. 2014	Modern		555085	1	Japanese	gainsboro	
Norwegian_10	Norwegian	4.949296000000003	4.949296000000003	1	0.0	0	0.0	0	0.0	0	60.4	5.4	0.0	Lazaridis et al. 2014	Modern		555084	1	Norwegian	gainsboro	
Daur_0	Daur	7.8594	12.3178	2	0.0	0	0.0	0	0.0	0	48.5	124.0	0.0	Lazaridis et al. 2014	Modern		555084	1	Daur	gainsboro	
BedouinA_4	BedouinA	48.296901	291.35923700000006	19	267.44834199999997	15	229.5826270000001	11	106.266108	3	31.0	35.0	0.0	Lazaridis et al. 2014	Modern		555084	1	Levante	gainsboro	
Balochi_11	Balochi	0.0	0.0	0	0.0	0	0.0	0	0.0	0	30.5	66.5	0.0	Lazaridis et al. 2014	Modern		555083	1	Central Asia	gainsboro	
Naxi_1	Naxi	0.0	0.0	0	0.0	0	0.0	0	0.0	0	26.0	100.0	0.0	Lazaridis et al. 2014	Modern		555083	1	Naxi	gainsboro	
BedouinB_10	BedouinB	9.956097999999992	30.429901	5	9.956097999999992	1	0.0	0	0.0	0	31.0	35.0	0.0	Lazaridis et al. 2014	Modern		555083	1	Levante	gainsboro	
Eskimo_15	Eskimo	23.95830100000001	91.681614	9	69.27120200000002	5	39.40699600000001	2	23.95830100000001	1	66.0	169.7	0.0	Lazaridis et al. 2014	Modern		555081	1	Eskimo	gainsboro	
Thai_0	Thai	11.594999000000005	11.594999000000005	1	11.594999000000005	1	0.0	0	0.0	0	13.8	100.5	0.0	Lazaridis et al. 2014	Modern		555081	1	Thai	gainsboro	
Han_NChina_7	Han_NChina	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.3	114.0	0.0	Lazaridis et al. 2014	Modern		555081	1	Han_NChina	gainsboro	
Pima_8	Pima	21.554595000000003	117.25179700000004	11	94.56198499999999	7	67.41009700000001	4	21.554595000000003	1	29.0	-108.0	0.0	Lazaridis et al. 2014	Modern		555080	1	Pima	gainsboro	
Yoruba_47	Yoruba	0.0	0.0	0	0.0	0	0.0	0	0.0	0	7.4	3.9	0.0	Lazaridis et al. 2014	Modern		555079	1	Yoruba	gainsboro	
Adygei_10	Adygei	6.750602000000009	15.325983	3	0.0	0	0.0	0	0.0	0	44.0	39.0	0.0	Lazaridis et al. 2014	Modern		555079	1	Steppe	gainsboro	
Han_28	Han	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.3	114.0	0.0	Lazaridis et al. 2014	Modern		555076	1	Han	gainsboro	
Iranian_Jew_1	Iranian_Jew	0.0	0.0	0	0.0	0	0.0	0	0.0	0	35.7	51.4	0.0	Lazaridis et al. 2014	Modern		555075	1	Central Asia	gainsboro	
Druze_1	Druze	15.422296000000005	57.82150000000002	7	25.005601999999996	2	15.422296000000005	1	0.0	0	32.0	35.0	0.0	Lazaridis et al. 2014	Modern		555075	1	Levante	gainsboro	
Saharawi_3	Saharawi	45.086402	294.585581	21	255.167277	15	193.80578100000002	9	102.50447500000004	3	27.3	-8.9	0.0	Lazaridis et al. 2014	Modern		555073	1	North Africa	gainsboro	
Libyan_Jew_3	Libyan_Jew	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.9	13.2	0.0	Lazaridis et al. 2014	Modern		555073	1	North Africa	gainsboro	
Yoruba_66	Yoruba	0.0	0.0	0	0.0	0	0.0	0	0.0	0	7.4	3.9	0.0	Lazaridis et al. 2014	Modern		555073	1	Yoruba	gainsboro	
Yemen_2	Yemen	0.0	0.0	0	0.0	0	0.0	0	0.0	0	14.0	44.6	0.0	Lazaridis et al. 2014	Modern		555071	1	Yemen	gainsboro	
Moroccan_Jew_0	Moroccan_Jew	7.559300000000002	7.559300000000002	1	0.0	0	0.0	0	0.0	0	34.0	-6.8	0.0	Lazaridis et al. 2014	Modern		555071	1	North Africa	gainsboro	
Ami_1	Ami	24.645198	115.910408	9	92.101899	5	82.97489900000002	4	48.957097999999995	2	22.8	121.2	0.0	Lazaridis et al. 2014	Modern		555070	1	Ami	gainsboro	
Han_13	Han	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.3	114.0	0.0	Lazaridis et al. 2014	Modern		555068	1	Han	gainsboro	
Khomani_6	Khomani	0.0	0.0	0	0.0	0	0.0	0	0.0	0	-27.8	21.1	0.0	Lazaridis et al. 2014	Modern		555066	1	Khomani	gainsboro	
Tunisian_3	Tunisian	31.028098000000004	69.38830100000001	4	63.51820300000001	3	63.51820300000001	3	31.028098000000004	1	36.8	10.2	0.0	Lazaridis et al. 2014	Modern		555066	1	Tunisian	gainsboro	
Nogai_2	Nogai	0.0	0.0	0	0.0	0	0.0	0	0.0	0	44.4	41.9	0.0	Lazaridis et al. 2014	Modern		555064	1	Steppe	gainsboro	
Mixe_6	Mixe	15.215998999999993	91.89570499999998	9	72.29369599999997	6	40.460294999999974	3	0.0	0	17.0	96.6	0.0	Lazaridis et al. 2014	Modern		555063	1	Mixe	gainsboro	
Hungarian_13	Hungarian	20.814799999999995	20.814799999999995	1	20.814799999999995	1	20.814799999999995	1	20.814799999999995	1	47.5	19.1	0.0	Lazaridis et al. 2014	Modern		555063	1	Eastern Europe	gainsboro	
Palestinian_7	Palestinian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.0	35.0	0.0	Lazaridis et al. 2014	Modern		555062	1	Levante	gainsboro	
Druze_26	Druze	35.524702000000026	96.20990700000004	8	69.14200400000003	3	57.63870100000001	2	57.63870100000001	2	32.0	35.0	0.0	Lazaridis et al. 2014	Modern		555062	1	Levante	gainsboro	
Russian_15	Russian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	61.0	40.0	0.0	Lazaridis et al. 2014	Modern		555062	1	Russian	gainsboro	
Brahui_11	Brahui	5.956399000000001	16.220097000000006	3	0.0	0	0.0	0	0.0	0	30.5	66.5	0.0	Lazaridis et al. 2014	Modern		555062	1	Central Asia	gainsboro	
Lithuanian_8	Lithuanian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	54.9	23.9	0.0	Lazaridis et al. 2014	Modern		555061	1	Baltic Sea	gainsboro	
Mayan_3	Mayan	28.85509800000001	96.61169600000002	6	86.24649500000004	4	86.24649500000004	4	54.03549700000001	2	19.0	-91.0	0.0	Lazaridis et al. 2014	Modern		555060	1	Mayan	gainsboro	
Scottish_2	Scottish	0.0	0.0	0	0.0	0	0.0	0	0.0	0	56.0	-3.9	0.0	Lazaridis et al. 2014	Modern		555060	1	Britain	gainsboro	
Orcadian_8	Orcadian	7.225597000000006	11.722097000000005	2	0.0	0	0.0	0	0.0	0	59.0	-3.0	0.0	Lazaridis et al. 2014	Modern		555059	1	Britain	gainsboro	
Scottish_1	Scottish	40.519404	69.92880499999998	3	69.92880499999998	3	59.063402	2	40.519404	1	56.0	-3.9	0.0	Lazaridis et al. 2014	Modern		555058	1	Britain	gainsboro	
Nganasan_7	Nganasan	17.474902000000004	47.012187	6	17.474902000000004	1	17.474902000000004	1	0.0	0	71.1	96.1	0.0	Lazaridis et al. 2014	Modern		555058	1	Nganasan	gainsboro	
Luo_6	Luo	0.0	0.0	0	0.0	0	0.0	0	0.0	0	-0.1	34.3	0.0	Lazaridis et al. 2014	Modern		555057	1	East Africa	gainsboro	
Japanese_12	Japanese	0.0	0.0	0	0.0	0	0.0	0	0.0	0	38.0	138.0	0.0	Lazaridis et al. 2014	Modern		555057	1	Japanese	gainsboro	
Hungarian_5	Hungarian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	47.5	19.1	0.0	Lazaridis et al. 2014	Modern		555055	1	Eastern Europe	gainsboro	
North_Ossetian_9	North_Ossetian	7.1048	7.1048	1	0.0	0	0.0	0	0.0	0	43.0	44.7	0.0	Lazaridis et al. 2014	Modern		555055	1	Steppe	gainsboro	
North_Ossetian_7	North_Ossetian	5.218101000000008	14.245892000000026	3	0.0	0	0.0	0	0.0	0	43.0	44.7	0.0	Lazaridis et al. 2014	Modern		555054	1	Steppe	gainsboro	
Khomani_1	Khomani	0.0	0.0	0	0.0	0	0.0	0	0.0	0	-27.8	21.1	0.0	Lazaridis et al. 2014	Modern		555054	1	Khomani	gainsboro	
Han_0	Han	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.3	114.0	0.0	Lazaridis et al. 2014	Modern		555049	1	Han	gainsboro	
Estonian_7	Estonian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	58.5	24.9	0.0	Lazaridis et al. 2014	Modern		555041	1	Baltic Sea	gainsboro	
Iranian_4	Iranian	17.080403	50.70400500000001	6	27.814103999999997	2	17.080403	1	0.0	0	35.6	51.5	0.0	Lazaridis et al. 2014	Modern		555038	1	Central Asia	gainsboro	
Han_23	Han	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.3	114.0	0.0	Lazaridis et al. 2014	Modern		555038	1	Han	gainsboro	
Sardinian_16	Sardinian	27.59990699999999	36.381602999999984	3	27.59990699999999	1	27.59990699999999	1	27.59990699999999	1	40.0	9.0	0.0	Lazaridis et al. 2014	Modern		555037	1	Sardinia	gainsboro	
Uzbek_3	Uzbek	0.0	0.0	0	0.0	0	0.0	0	0.0	0	41.3	69.2	0.0	Lazaridis et al. 2014	Modern		555035	1	Steppe	gainsboro	
Yakut_2	Yakut	4.3226959999999925	4.3226959999999925	1	0.0	0	0.0	0	0.0	0	63.0	129.5	0.0	Lazaridis et al. 2014	Modern		555035	1	Yakut	gainsboro	
Balochi_4	Balochi	5.105007000000008	18.935602000000017	4	0.0	0	0.0	0	0.0	0	30.5	66.5	0.0	Lazaridis et al. 2014	Modern		555032	1	Central Asia	gainsboro	
Chukchi_11	Chukchi	4.913497000000012	4.913497000000012	1	0.0	0	0.0	0	0.0	0	69.5	168.8	0.0	Lazaridis et al. 2014	Modern		555030	1	Chukchi	gainsboro	
Kumyk_1	Kumyk	12.626302	12.626302	1	12.626302	1	12.626302	1	0.0	0	43.3	46.6	0.0	Lazaridis et al. 2014	Modern		555029	1	Steppe	gainsboro	
Saharawi_2	Saharawi	18.809402	68.55350499999997	7	59.02870699999998	5	31.89520199999999	2	0.0	0	27.3	-8.9	0.0	Lazaridis et al. 2014	Modern		555029	1	North Africa	gainsboro	
Han_NChina_2	Han_NChina	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.3	114.0	0.0	Lazaridis et al. 2014	Modern		555028	1	Han_NChina	gainsboro	
Somali_12	Somali	0.0	0.0	0	0.0	0	0.0	0	0.0	0	5.6	48.3	0.0	Lazaridis et al. 2014	Modern		555027	1	Somali	gainsboro	
Mandenka_16	Mandenka	0.0	0.0	0	0.0	0	0.0	0	0.0	0	12.0	-12.0	0.0	Lazaridis et al. 2014	Modern		555026	1	Mandenka	gainsboro	
Makrani_5	Makrani	17.800697	108.82391100000001	10	84.05390299999998	6	60.457605	4	0.0	0	26.0	64.0	0.0	Lazaridis et al. 2014	Modern		555024	1	Central Asia	gainsboro	
Basque_25	Basque	6.372598000000003	6.372598000000003	1	0.0	0	0.0	0	0.0	0	43.1	-2.1	0.0	Lazaridis et al. 2014	Modern		555023	1	Iberia	gainsboro	
Yoruba_38	Yoruba	0.0	0.0	0	0.0	0	0.0	0	0.0	0	7.4	3.9	0.0	Lazaridis et al. 2014	Modern		555023	1	Yoruba	gainsboro	
Balochi_2	Balochi	0.0	0.0	0	0.0	0	0.0	0	0.0	0	30.5	66.5	0.0	Lazaridis et al. 2014	Modern		555023	1	Central Asia	gainsboro	
Brahui_17	Brahui	23.335301	47.79030799999998	4	38.134406999999975	2	38.134406999999975	2	23.335301	1	30.5	66.5	0.0	Lazaridis et al. 2014	Modern		555022	1	Central Asia	gainsboro	
Palestinian_12	Palestinian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.0	35.0	0.0	Lazaridis et al. 2014	Modern		555022	1	Levante	gainsboro	
Maltese_6	Maltese	4.120398000000014	4.120398000000014	1	0.0	0	0.0	0	0.0	0	35.9	14.4	0.0	Lazaridis et al. 2014	Modern		555021	1	North Africa	gainsboro	
Czech_0	Czech	0.0	0.0	0	0.0	0	0.0	0	0.0	0	50.1	14.4	0.0	Lazaridis et al. 2014	Modern		555018	1	Central Europe	gainsboro	
Hezhen_4	Hezhen	0.0	0.0	0	0.0	0	0.0	0	0.0	0	47.5	133.5	0.0	Lazaridis et al. 2014	Modern		555017	1	Hezhen	gainsboro	
Belarusian_6	Belarusian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	53.9	28.0	0.0	Lazaridis et al. 2014	Modern		555013	1	Baltic Sea	gainsboro	
Ethiopian_Jew_4	Ethiopian_Jew	0.0	0.0	0	0.0	0	0.0	0	0.0	0	9.0	38.7	0.0	Lazaridis et al. 2014	Modern		555012	1	Ethiopian_Jew	gainsboro	
Atayal_1	Atayal	20.8699	113.30600900000003	14	49.50399499999999	3	41.41959599999999	2	41.41959599999999	2	24.6	121.3	0.0	Lazaridis et al. 2014	Modern		555011	1	Atayal	gainsboro	
Brahui_1	Brahui	33.161998000000004	326.5616960000001	21	300.5317990000001	16	260.74760000000003	12	186.88321100000005	7	30.5	66.5	0.0	Lazaridis et al. 2014	Modern		555011	1	Central Asia	gainsboro	
BedouinA_13	BedouinA	38.289403999999976	232.06931599999996	14	215.395613	11	172.56480599999998	7	126.118892	4	31.0	35.0	0.0	Lazaridis et al. 2014	Modern		555010	1	Levante	gainsboro	
Kalmyk_1	Kalmyk	0.0	0.0	0	0.0	0	0.0	0	0.0	0	46.2	45.3	0.0	Lazaridis et al. 2014	Modern		555009	1	Steppe	gainsboro	
Icelandic_3	Icelandic	0.0	0.0	0	0.0	0	0.0	0	0.0	0	64.1	-21.9	0.0	Lazaridis et al. 2014	Modern		555009	1	Icelandic	gainsboro	
Lebanese_0	Lebanese	0.0	0.0	0	0.0	0	0.0	0	0.0	0	33.8	35.6	0.0	Lazaridis et al. 2014	Modern		555008	1	Levante	gainsboro	
Hazara_9	Hazara	14.331495999999989	37.088703999999964	4	23.968594999999986	2	14.331495999999989	1	0.0	0	33.5	70.0	0.0	Lazaridis et al. 2014	Modern		555006	1	Central Asia	gainsboro	
Surui_0	Surui	45.051694	688.9675209999998	49	581.753403	30	521.008477	24	283.86048999999997	9	-11.0	-62.0	0.0	Lazaridis et al. 2014	Modern		555005	1	Atlantic Coast	gainsboro	
Egyptian_1	Egyptian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	30.2	31.2	0.0	Lazaridis et al. 2014	Modern		555005	1	Levante	gainsboro	
Yakut_16	Yakut	11.6434	65.295701	10	31.951099	3	0.0	0	0.0	0	63.0	129.5	0.0	Lazaridis et al. 2014	Modern		555004	1	Yakut	gainsboro	
Esan_1	Esan	0.0	0.0	0	0.0	0	0.0	0	0.0	0	6.5	6.0	0.0	Lazaridis et al. 2014	Modern		555000	1	Esan	gainsboro	
Hungarian_14	Hungarian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	47.5	19.1	0.0	Lazaridis et al. 2014	Modern		555000	1	Eastern Europe	gainsboro	
Croatian_9	Croatian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	43.5	16.4	0.0	Lazaridis et al. 2014	Modern		555000	1	Balkans	gainsboro	
Chuvash_2	Chuvash	4.0147070000000165	4.0147070000000165	1	0.0	0	0.0	0	0.0	0	56.1	47.3	0.0	Lazaridis et al. 2014	Modern		555000	1	Steppe	gainsboro	
Yakut_8	Yakut	16.1589	49.67178400000004	7	16.1589	1	16.1589	1	0.0	0	63.0	129.5	0.0	Lazaridis et al. 2014	Modern		554998	1	Yakut	gainsboro	
Lebanese_5	Lebanese	0.0	0.0	0	0.0	0	0.0	0	0.0	0	33.8	35.6	0.0	Lazaridis et al. 2014	Modern		554998	1	Levante	gainsboro	
Mayan_5	Mayan	0.0	0.0	0	0.0	0	0.0	0	0.0	0	19.0	-91.0	0.0	Lazaridis et al. 2014	Modern		554997	1	Mayan	gainsboro	
Georgian_3	Georgian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	42.5	41.9	0.0	Lazaridis et al. 2014	Modern		554996	1	Steppe	gainsboro	
Cypriot_3	Cypriot	7.388698999999999	7.388698999999999	1	0.0	0	0.0	0	0.0	0	35.1	33.4	0.0	Lazaridis et al. 2014	Modern		554991	1	Levante	gainsboro	
Bulgarian_9	Bulgarian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	42.2	24.7	0.0	Lazaridis et al. 2014	Modern		554989	1	Balkans	gainsboro	
Gambian_1	Gambian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	13.4	16.7	0.0	Lazaridis et al. 2014	Modern		554989	1	Gambian	gainsboro	
Brahui_15	Brahui	19.487899000000013	72.58049299999998	9	39.863591	3	31.498294000000005	2	0.0	0	30.5	66.5	0.0	Lazaridis et al. 2014	Modern		554987	1	Central Asia	gainsboro	
Algerian_3	Algerian	0.0	0.0	0	0.0	0	0.0	0	0.0	0	36.8	3.0	0.0	Lazaridis et al. 2014	Modern		554986	1	Iberia	gainsboro	
Selkup_6	Selkup	0.0	0.0	0	0.0	0	0.0	0	0.0	0	65.5	82.3	0.0	Lazaridis et al. 2014	Modern		554986	1	Selkup	gainsboro	
